order_id,order_date,origin_port,carrier,tpt,service_level,ship_ahead_day_count,ship_late_day_count,customer,product_id,plant_code,destination_port,unit_quantity,weight,wh,cost_unit,plant_id,daily_capacity,port,orig_port_cd,dest_port_cd,minm_wgh_qty,max_wgh_qty,svc_cd,minimum_cost,rate,mode_dsc,tpt_day_cnt,carrier_type,freight_cost,delay_days,is_delayed,shipped_early,transit_days,delay_cost
1447185555.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,287,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447185555.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,287,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447180383.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,328,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447180383.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,328,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447283489.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,295,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447283489.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,295,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447226770.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,248,2.0576939831864633,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447226770.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,248,2.0576939831864633,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447226775.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,310,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447226775.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,310,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447206024.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,265,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447206024.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,265,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447180377.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,366,7.201928941152622,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447180377.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,366,7.201928941152622,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447306339.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1661119,PLANT12,PORT09,292,1.0288469915932317,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
